Data,Mandante,Hor/Res,Visitante,Liga,Mandante URL,Visitante URL,Fase,Unnamed: 6,Torneio,Campo
2025-03-23 14:00:00,Maringá Pyros,00 - 35,Londrina Bristlebacks,,http://www.salaooval.com.br/times/maringa-pyros/,http://www.salaooval.com.br/times/londrina-bristlebacks,,,campeonato-paranaense-2025,Maringá/PR
2025-03-23 14:00:00,PRC Guardian Saints,00 - 59,Coritiba Crocodiles,,https://www.salaooval.com.br/times/guardian-saints,http://www.salaooval.com.br/times/coritiba-crocodiles/,,,campeonato-paranaense-2025,Croco Stadium - Curitiba/PR
2025-03-29 14:00:00,Cascavel Olympians,07 - 69,Brown Spiders,,https://www.salaooval.com.br/equipe/cascavel-olympians/,http://www.salaooval.com.br/times/brown-spiders/,,,campeonato-paranaense-2025,Cascavel/PR
2025-03-30 10:00:00,Curitiba Lions,06 - 34,Arapongas Golden Phoenix,,https://www.salaooval.com.br/equipe/curitiba-lions/,https://www.salaooval.com.br/equipe/arapongas-golden-phoenix/,,,campeonato-paranaense-2025,Croco Stadium - Curitiba/PR
2025-04-06 09:00:00,Maringá Pyros,07 - 44,Calvary Cavaliers,,http://www.salaooval.com.br/times/maringa-pyros/,https://www.salaooval.com.br/equipe/calvary-cavaliers/,,,campeonato-paranaense-2025,Maringá/PR
2025-04-06 10:00:00,Coritiba Crocodiles,52 - 00,Francisco Beltrão Red Feet,,http://www.salaooval.com.br/times/coritiba-crocodiles/,http://www.salaooval.com.br/times/francisco-beltrao-red-feet/,,,campeonato-paranaense-2025,Croco Stadium - Curitiba/PR
2025-04-12 14:00:00,Brown Spiders,10 - 05,Londrina Bristlebacks,,http://www.salaooval.com.br/times/brown-spiders/,http://www.salaooval.com.br/times/londrina-bristlebacks,,,campeonato-paranaense-2025,Croco Stadium - Curitiba/PR
2025-04-12 20:00:00,Arapongas Golden Phoenix,16 - 14,PRC Guardian Saints,,https://www.salaooval.com.br/equipe/arapongas-golden-phoenix/,https://www.salaooval.com.br/times/guardian-saints,,,campeonato-paranaense-2025,Arapongas/PR
2025-04-13 14:30:00,Ponta Grossa Phantoms,60 - 00,Curitiba Lions,,https://www.salaooval.com.br/equipe/ponta-grossa-phantoms/,https://www.salaooval.com.br/equipe/curitiba-lions/,,,campeonato-paranaense-2025,Ponta Grossa/PR
2025-04-27 10:00:00,Arapongas Golden Phoenix,00 - 60,Coritiba Crocodiles,,https://www.salaooval.com.br/equipe/arapongas-golden-phoenix/,http://www.salaooval.com.br/times/coritiba-crocodiles/,,,campeonato-paranaense-2025,Arapongas/PR
2025-04-27 10:00:00,Londrina Bristlebacks,33 - 28,Calvary Cavaliers,,http://www.salaooval.com.br/times/londrina-bristlebacks,https://www.salaooval.com.br/equipe/calvary-cavaliers/,,,campeonato-paranaense-2025,Estádio do Café - Londrina/PR
2025-04-27 14:00:00,PRC Guardian Saints,00 - 28,Ponta Grossa Phantoms,,https://www.salaooval.com.br/times/guardian-saints,https://www.salaooval.com.br/equipe/ponta-grossa-phantoms/,,,campeonato-paranaense-2025,Croco Stadium - Curitiba/PR
2025-05-03 16:00:00,Francisco Beltrão Red Feet,34 - 27,Curitiba Lions,,http://www.salaooval.com.br/times/francisco-beltrao-red-feet/,https://www.salaooval.com.br/equipe/curitiba-lions/,,,campeonato-paranaense-2025,Estádio Anilado - Francisco Beltrão/PR
2025-05-04 10:00:00,Cascavel Olympians,06 - 23,Maringá Pyros,,https://www.salaooval.com.br/equipe/cascavel-olympians/,http://www.salaooval.com.br/times/maringa-pyros/,,,campeonato-paranaense-2025,Cascavel/PR
2025-05-18 10:00:00,Calvary Cavaliers,86 - 00,Cascavel Olympians,,https://www.salaooval.com.br/equipe/calvary-cavaliers/,https://www.salaooval.com.br/equipe/cascavel-olympians/,,,campeonato-paranaense-2025,Centro Esportivo Fanático - Campo Largo/PR
2025-05-18 10:00:00,Ponta Grossa Phantoms,38 - 08,Francisco Beltrão Red Feet,,https://www.salaooval.com.br/equipe/ponta-grossa-phantoms/,http://www.salaooval.com.br/times/francisco-beltrao-red-feet/,,,campeonato-paranaense-2025,Ponta Grossa/PR
2025-05-18 10:00:00,Brown Spiders,57 - 00,Maringá Pyros,,http://www.salaooval.com.br/times/brown-spiders/,http://www.salaooval.com.br/times/maringa-pyros/,,,campeonato-paranaense-2025,Croco Stadium - Curitiba/PR
2025-06-01 10:00:03,Calvary Cavaliers,48 - 00,Arapongas Golden Phoenix,,https://www.salaooval.com.br/equipe/calvary-cavaliers/,https://www.salaooval.com.br/equipe/arapongas-golden-phoenix/,,,campeonato-paranaense-2025,
2025-06-01 10:00:03,Calvary Cavaliers,48 - 00,Arapongas Golden Phoenix,,https://www.salaooval.com.br/equipe/calvary-cavaliers/,https://www.salaooval.com.br/equipe/arapongas-golden-phoenix/,,,campeonato-paranaense-2025,
2025-06-01 14:00:02,Ponta Grossa Phantoms,14 - 25,Londrina Bristlebacks,,https://www.salaooval.com.br/equipe/ponta-grossa-phantoms/,http://www.salaooval.com.br/times/londrina-bristlebacks,,,campeonato-paranaense-2025,
2025-06-01 10:00:03,Calvary Cavaliers,48 - 00,Arapongas Golden Phoenix,,https://www.salaooval.com.br/equipe/calvary-cavaliers/,https://www.salaooval.com.br/equipe/arapongas-golden-phoenix/,,,campeonato-paranaense-2025,
2025-06-01 14:00:02,Ponta Grossa Phantoms,14 - 25,Londrina Bristlebacks,,https://www.salaooval.com.br/equipe/ponta-grossa-phantoms/,http://www.salaooval.com.br/times/londrina-bristlebacks,,,campeonato-paranaense-2025,
2025-06-08 14:43:10,Brown Spiders,10 - 09,Calvary Cavaliers,,http://www.salaooval.com.br/times/brown-spiders/,https://www.salaooval.com.br/equipe/calvary-cavaliers/,,,campeonato-paranaense-2025,
2025-06-01 10:00:03,Calvary Cavaliers,48 - 00,Arapongas Golden Phoenix,,https://www.salaooval.com.br/equipe/calvary-cavaliers/,https://www.salaooval.com.br/equipe/arapongas-golden-phoenix/,,,campeonato-paranaense-2025,
2025-06-01 14:00:02,Ponta Grossa Phantoms,14 - 25,Londrina Bristlebacks,,https://www.salaooval.com.br/equipe/ponta-grossa-phantoms/,http://www.salaooval.com.br/times/londrina-bristlebacks,,,campeonato-paranaense-2025,
2025-06-08 14:43:10,Brown Spiders,10 - 09,Calvary Cavaliers,,http://www.salaooval.com.br/times/brown-spiders/,https://www.salaooval.com.br/equipe/calvary-cavaliers/,,,campeonato-paranaense-2025,
2025-06-14 14:30:30,Coritiba Crocodiles,28 - 06,Londrina Bristlebacks,,http://www.salaooval.com.br/times/coritiba-crocodiles/,http://www.salaooval.com.br/times/londrina-bristlebacks,,,campeonato-paranaense-2025,
2025-06-01 10:00:03,Calvary Cavaliers,48 - 00,Arapongas Golden Phoenix,,https://www.salaooval.com.br/equipe/calvary-cavaliers/,https://www.salaooval.com.br/equipe/arapongas-golden-phoenix/,,,campeonato-paranaense-2025,
2025-06-01 14:00:02,Ponta Grossa Phantoms,14 - 25,Londrina Bristlebacks,,https://www.salaooval.com.br/equipe/ponta-grossa-phantoms/,http://www.salaooval.com.br/times/londrina-bristlebacks,,,campeonato-paranaense-2025,
2025-06-08 14:43:10,Brown Spiders,10 - 09,Calvary Cavaliers,,http://www.salaooval.com.br/times/brown-spiders/,https://www.salaooval.com.br/equipe/calvary-cavaliers/,,,campeonato-paranaense-2025,
2025-06-14 14:30:30,Coritiba Crocodiles,28 - 06,Londrina Bristlebacks,,http://www.salaooval.com.br/times/coritiba-crocodiles/,http://www.salaooval.com.br/times/londrina-bristlebacks,,,campeonato-paranaense-2025,
2025-06-21 14:00:09,Arapongas Golden Phoenix,12 - 16,Ponta Grossa Phantoms,,https://www.salaooval.com.br/equipe/arapongas-golden-phoenix/,https://www.salaooval.com.br/equipe/ponta-grossa-phantoms/,,,campeonato-paranaense-2025,
2025-06-01 10:00:03,Calvary Cavaliers,48 - 00,Arapongas Golden Phoenix,,https://www.salaooval.com.br/equipe/calvary-cavaliers/,https://www.salaooval.com.br/equipe/arapongas-golden-phoenix/,,,campeonato-paranaense-2025,
2025-06-01 14:00:02,Ponta Grossa Phantoms,14 - 25,Londrina Bristlebacks,,https://www.salaooval.com.br/equipe/ponta-grossa-phantoms/,http://www.salaooval.com.br/times/londrina-bristlebacks,,,campeonato-paranaense-2025,
2025-06-08 14:43:10,Brown Spiders,10 - 09,Calvary Cavaliers,,http://www.salaooval.com.br/times/brown-spiders/,https://www.salaooval.com.br/equipe/calvary-cavaliers/,,,campeonato-paranaense-2025,
2025-06-14 14:30:30,Coritiba Crocodiles,28 - 06,Londrina Bristlebacks,,http://www.salaooval.com.br/times/coritiba-crocodiles/,http://www.salaooval.com.br/times/londrina-bristlebacks,,,campeonato-paranaense-2025,
2025-06-21 14:00:09,Arapongas Golden Phoenix,12 - 16,Ponta Grossa Phantoms,,https://www.salaooval.com.br/equipe/arapongas-golden-phoenix/,https://www.salaooval.com.br/equipe/ponta-grossa-phantoms/,,,campeonato-paranaense-2025,
2025-06-29 14:30:07,Coritiba Crocodiles,27 - 10,Brown Spiders,,http://www.salaooval.com.br/times/coritiba-crocodiles/,http://www.salaooval.com.br/times/brown-spiders/,,,campeonato-paranaense-2025,
2025-03-16 14:00:00,Empyreo Leme Lizards,07 - 21,Sorocaba Vipers,SPFL Diamante,http://www.salaooval.com.br/times/empyreo-leme-lizards/,http://www.salaooval.com.br/times/sorocaba-vipers/,,,spfl-2025,
2025-03-23 10:00:00,Franca Carrascos,20 - 06,Ponte Preta Gorilas,SPFL Ouro,https://www.salaooval.com.br/equipe/franca-carrascos/,https://www.salaooval.com.br/equipe/ponte-preta-gorilas/,,,spfl-2025,
2025-03-23 10:00:00,São José Jets,56 - 00,Piracicaba Cane Cutters,SPFL Prata,https://www.salaooval.com.br/equipe/sao-jose-jets/,http://www.salaooval.com.br/times/piracicaba-cane-cutters/,,,spfl-2025,
2025-03-23 10:00:00,Krakens Football,00 - 38,Vikings Berserker,SPFL Prata,https://www.salaooval.com.br/equipe/krakens-football/,https://www.salaooval.com.br/equipe/vikings-berserker/,,,spfl-2025,
2025-03-23 14:00:00,Ocelots FA,14 - 00,Moura Lacerda Dragons,SPFL Diamante,http://www.salaooval.com.br/times/ocelots-fa,https://www.salaooval.com.br/times/moura-lacerda-dragons,,,spfl-2025,
2025-03-23 14:00:00,Vikings FA,36 - 13,Corinthians Steamrollers,SPFL Diamante,https://www.salaooval.com.br/equipe/vikings-fa/,http://www.salaooval.com.br/times/corinthians-steamrollers/,,,spfl-2025,
2025-03-23 14:00:00,Avaré Lions,00 - 29,Guarani Indians,SPFL Ouro,https://www.salaooval.com.br/equipe/avare-lions/,http://www.salaooval.com.br/times/guarani-indians/,,,spfl-2025,
2025-03-30 14:00:00,Tatuapé Monsters,27 - 20,Caniballs Football,SPFL Ouro,https://www.salaooval.com.br/equipe/tatuape-monsters/,https://www.salaooval.com.br/equipe/caniballs-football/,,,spfl-2025,
2025-04-06 10:00:00,Spartans Football,35 - 09,Empyreo Leme Lizards,SPFL Diamante,http://www.salaooval.com.br/times/spartans-football/,http://www.salaooval.com.br/times/empyreo-leme-lizards/,,,spfl-2025,
2025-04-06 14:00:00,Guarulhos Rhynos,28 - 03,Sorocaba Vipers,SPFL Diamante,https://www.salaooval.com.br/times/Guarulhos-Rhynos/,http://www.salaooval.com.br/times/sorocaba-vipers/,,,spfl-2025,
2025-04-13 10:00:00,Assis Captains,03 - 25,Franca Carrascos,SPFL Ouro,https://www.salaooval.com.br/equipe/assis-captains/,https://www.salaooval.com.br/equipe/franca-carrascos/,,,spfl-2025,
2025-04-13 10:00:00,Avaré Lions,20 - 08,Ponte Preta Gorilas,SPFL Ouro,https://www.salaooval.com.br/equipe/avare-lions/,https://www.salaooval.com.br/equipe/ponte-preta-gorilas/,,,spfl-2025,
2025-04-13 10:00:00,Taubaté Football,06 - 20,Tatuapé Monsters,SPFL Ouro,https://www.salaooval.com.br/equipe/taubate-football/,https://www.salaooval.com.br/equipe/tatuape-monsters/,,,spfl-2025,
2025-04-13 10:00:00,São José Jets,13 - 06,Vikings Berserker,SPFL Prata,https://www.salaooval.com.br/equipe/sao-jose-jets/,https://www.salaooval.com.br/equipe/vikings-berserker/,,,spfl-2025,
2025-04-13 14:00:00,Moura Lacerda Dragons,41 - 00,Werewolves Football,SPFL Diamante,https://www.salaooval.com.br/times/moura-lacerda-dragons,https://www.salaooval.com.br/equipe/werewolves-football/,,,spfl-2025,
2025-04-13 14:00:00,Ocelots FA,38 - 14,Corinthians Steamrollers,SPFL Diamante,http://www.salaooval.com.br/times/ocelots-fa,http://www.salaooval.com.br/times/corinthians-steamrollers/,,,spfl-2025,
2025-04-13 14:00:00,Caraguá Ghostship,08 - 12,Caniballs Football,SPFL Ouro,https://www.salaooval.com.br/equipe/caragua-ghostship/,https://www.salaooval.com.br/equipe/caniballs-football/,,,spfl-2025,
2025-04-13 14:00:00,Black Panthers Football,00 - 13,Krakens Football,SPFL Prata,https://www.salaooval.com.br/equipe/black-panthers-football/,https://www.salaooval.com.br/equipe/krakens-football/,,,spfl-2025,
2025-04-27 10:00:00,Rio Preto Weilers,41 - 00,Empyreo Leme Lizards,SPFL Diamante,http://www.salaooval.com.br/times/rio-preto-weilers,http://www.salaooval.com.br/times/empyreo-leme-lizards/,,,spfl-2025,
2025-04-27 10:00:00,Assis Captains,03 - 47,Guarani Indians,SPFL Ouro,https://www.salaooval.com.br/equipe/assis-captains/,http://www.salaooval.com.br/times/guarani-indians/,,,spfl-2025,
2025-04-27 10:00:00,Franca Carrascos,23 - 00,Avaré Lions,SPFL Ouro,https://www.salaooval.com.br/equipe/franca-carrascos/,https://www.salaooval.com.br/equipe/avare-lions/,,,spfl-2025,
2025-04-27 14:00:00,Spartans Football,42 - 03,Sorocaba Vipers,SPFL Diamante,http://www.salaooval.com.br/times/spartans-football/,http://www.salaooval.com.br/times/sorocaba-vipers/,,,spfl-2025,
2025-04-27 14:00:00,Piracicaba Cane Cutters,00 - 27,Vikings Berserker,SPFL Prata,http://www.salaooval.com.br/times/piracicaba-cane-cutters/,https://www.salaooval.com.br/equipe/vikings-berserker/,,,spfl-2025,
2025-05-04 10:00:00,Corinthians Steamrollers,13 - 00,Werewolves Football,SPFL Diamante,http://www.salaooval.com.br/times/corinthians-steamrollers/,https://www.salaooval.com.br/equipe/werewolves-football/,,,spfl-2025,
2025-05-04 10:00:00,Rio Preto Weilers,27 - 26,Guarulhos Rhynos,SPFL Diamante,http://www.salaooval.com.br/times/rio-preto-weilers,https://www.salaooval.com.br/times/Guarulhos-Rhynos/,,,spfl-2025,
2025-05-04 10:00:00,Black Panthers Football,00 - 42,Vikings Berserker,SPFL Prata,https://www.salaooval.com.br/equipe/black-panthers-football/,https://www.salaooval.com.br/equipe/vikings-berserker/,,,spfl-2025,
2025-05-04 14:00:00,Ocelots FA,35 - 06,Vikings FA,SPFL Diamante,http://www.salaooval.com.br/times/ocelots-fa,https://www.salaooval.com.br/equipe/vikings-fa/,,,spfl-2025,
2025-05-04 14:00:00,Caraguá Ghostship,00 - 35,Tatuapé Monsters,SPFL Ouro,https://www.salaooval.com.br/equipe/caragua-ghostship/,https://www.salaooval.com.br/equipe/tatuape-monsters/,,,spfl-2025,
2025-05-10 14:00:00,Rio Preto Weilers,49 - 00,Spartans Football,SPFL Diamante,http://www.salaooval.com.br/times/rio-preto-weilers,http://www.salaooval.com.br/times/spartans-football/,,,spfl-2025,
2025-05-18 10:00:00,Ocelots FA,39 - 06,Werewolves Football,SPFL Diamante,http://www.salaooval.com.br/times/ocelots-fa,https://www.salaooval.com.br/equipe/werewolves-football/,,,spfl-2025,
2025-05-18 10:00:00,Moura Lacerda Dragons,44 - 12,Vikings FA,SPFL Diamante,https://www.salaooval.com.br/times/moura-lacerda-dragons,https://www.salaooval.com.br/equipe/vikings-fa/,,,spfl-2025,
2025-05-18 10:00:00,Assis Captains,11 - 06,Avaré Lions,SPFL Ouro,https://www.salaooval.com.br/equipe/assis-captains/,https://www.salaooval.com.br/equipe/avare-lions/,,,spfl-2025,
2025-05-18 14:00:00,Guarulhos Rhynos,49 - 12,Empyreo Leme Lizards,SPFL Diamante,https://www.salaooval.com.br/times/Guarulhos-Rhynos/,http://www.salaooval.com.br/times/empyreo-leme-lizards/,,,spfl-2025,
2025-05-18 14:00:00,Ponte Preta Gorilas,06 - 48,Guarani Indians,SPFL Ouro,https://www.salaooval.com.br/equipe/ponte-preta-gorilas/,http://www.salaooval.com.br/times/guarani-indians/,,,spfl-2025,
2025-05-25 10:00:00,Caraguá Ghostship,00 - 20,Taubaté Football,SPFL Ouro,https://www.salaooval.com.br/equipe/caragua-ghostship/,https://www.salaooval.com.br/equipe/taubate-football/,,,spfl-2025,
2025-05-25 10:00:00,Krakens Football,40 - 00,Piracicaba Cane Cutters,SPFL Prata,https://www.salaooval.com.br/equipe/krakens-football/,http://www.salaooval.com.br/times/piracicaba-cane-cutters/,,,spfl-2025,
2025-05-25 14:00:00,São José Jets,21 - 00,Black Panthers Football,SPFL Prata,https://www.salaooval.com.br/equipe/sao-jose-jets/,https://www.salaooval.com.br/equipe/black-panthers-football/,,,spfl-2025,
2025-06-01 10:00:00,Moura Lacerda Dragons,43 - 10,Corinthians Steamrollers,SPFL Diamante,https://www.salaooval.com.br/times/moura-lacerda-dragons,http://www.salaooval.com.br/times/corinthians-steamrollers/,,,spfl-2025,
2025-06-01 10:00:00,Guarulhos Rhynos,49 - 00,Spartans Football,SPFL Diamante,https://www.salaooval.com.br/times/Guarulhos-Rhynos/,http://www.salaooval.com.br/times/spartans-football/,,,spfl-2025,
2025-06-01 10:00:00,Assis Captains,07 - 06,Ponte Preta Gorilas,SPFL Ouro,https://www.salaooval.com.br/equipe/assis-captains/,https://www.salaooval.com.br/equipe/ponte-preta-gorilas/,,,spfl-2025,
2025-07-06 10:00:10,São José Jets,35 - 14,Vikings Berserker,,https://www.salaooval.com.br/equipe/sao-jose-jets/,https://www.salaooval.com.br/equipe/vikings-berserker/,,,spfl-2025,
2025-07-06 10:00:10,São José Jets,35 - 14,Vikings Berserker,,https://www.salaooval.com.br/equipe/sao-jose-jets/,https://www.salaooval.com.br/equipe/vikings-berserker/,,,spfl-2025,
2025-06-22 10:00:44,Tatuapé Monsters,21 - 00,Franca Carrascos,,https://www.salaooval.com.br/equipe/tatuape-monsters/,https://www.salaooval.com.br/equipe/franca-carrascos/,,,spfl-2025,
2025-07-06 10:00:10,São José Jets,35 - 14,Vikings Berserker,,https://www.salaooval.com.br/equipe/sao-jose-jets/,https://www.salaooval.com.br/equipe/vikings-berserker/,,,spfl-2025,
2025-06-22 10:00:44,Tatuapé Monsters,21 - 00,Franca Carrascos,,https://www.salaooval.com.br/equipe/tatuape-monsters/,https://www.salaooval.com.br/equipe/franca-carrascos/,,,spfl-2025,
2025-06-22 14:00:40,Guarani Indians,14 - 07,Caniballs Football,,http://www.salaooval.com.br/times/guarani-indians/,https://www.salaooval.com.br/equipe/caniballs-football/,,,spfl-2025,
2025-07-06 10:00:10,São José Jets,35 - 14,Vikings Berserker,,https://www.salaooval.com.br/equipe/sao-jose-jets/,https://www.salaooval.com.br/equipe/vikings-berserker/,,,spfl-2025,
2025-06-22 10:00:44,Tatuapé Monsters,21 - 00,Franca Carrascos,,https://www.salaooval.com.br/equipe/tatuape-monsters/,https://www.salaooval.com.br/equipe/franca-carrascos/,,,spfl-2025,
2025-06-22 14:00:40,Guarani Indians,14 - 07,Caniballs Football,,http://www.salaooval.com.br/times/guarani-indians/,https://www.salaooval.com.br/equipe/caniballs-football/,,,spfl-2025,
2025-07-06 14:00:51,Tatuapé Monsters,36 - 08,Guarani Indians,,https://www.salaooval.com.br/equipe/tatuape-monsters/,http://www.salaooval.com.br/times/guarani-indians/,,,spfl-2025,
2025-07-06 10:00:10,São José Jets,35 - 14,Vikings Berserker,,https://www.salaooval.com.br/equipe/sao-jose-jets/,https://www.salaooval.com.br/equipe/vikings-berserker/,,,spfl-2025,
2025-06-22 10:00:44,Tatuapé Monsters,21 - 00,Franca Carrascos,,https://www.salaooval.com.br/equipe/tatuape-monsters/,https://www.salaooval.com.br/equipe/franca-carrascos/,,,spfl-2025,
2025-06-22 14:00:40,Guarani Indians,14 - 07,Caniballs Football,,http://www.salaooval.com.br/times/guarani-indians/,https://www.salaooval.com.br/equipe/caniballs-football/,,,spfl-2025,
2025-07-06 14:00:51,Tatuapé Monsters,36 - 08,Guarani Indians,,https://www.salaooval.com.br/equipe/tatuape-monsters/,http://www.salaooval.com.br/times/guarani-indians/,,,spfl-2025,
2025-06-15 10:00:45,Moura Lacerda Dragons,20 - 16,Sorocaba Vipers,,https://www.salaooval.com.br/times/moura-lacerda-dragons,http://www.salaooval.com.br/times/sorocaba-vipers/,,,spfl-2025,
2025-07-06 10:00:10,São José Jets,35 - 14,Vikings Berserker,,https://www.salaooval.com.br/equipe/sao-jose-jets/,https://www.salaooval.com.br/equipe/vikings-berserker/,,,spfl-2025,
2025-06-22 10:00:44,Tatuapé Monsters,21 - 00,Franca Carrascos,,https://www.salaooval.com.br/equipe/tatuape-monsters/,https://www.salaooval.com.br/equipe/franca-carrascos/,,,spfl-2025,
2025-06-22 14:00:40,Guarani Indians,14 - 07,Caniballs Football,,http://www.salaooval.com.br/times/guarani-indians/,https://www.salaooval.com.br/equipe/caniballs-football/,,,spfl-2025,
2025-07-06 14:00:51,Tatuapé Monsters,36 - 08,Guarani Indians,,https://www.salaooval.com.br/equipe/tatuape-monsters/,http://www.salaooval.com.br/times/guarani-indians/,,,spfl-2025,
2025-06-15 10:00:45,Moura Lacerda Dragons,20 - 16,Sorocaba Vipers,,https://www.salaooval.com.br/times/moura-lacerda-dragons,http://www.salaooval.com.br/times/sorocaba-vipers/,,,spfl-2025,
2025-06-15 14:00:25,Guarulhos Rhynos,37 - 18,Vikings FA,,https://www.salaooval.com.br/times/Guarulhos-Rhynos/,https://www.salaooval.com.br/equipe/vikings-fa/,,,spfl-2025,
2025-07-06 10:00:10,São José Jets,35 - 14,Vikings Berserker,,https://www.salaooval.com.br/equipe/sao-jose-jets/,https://www.salaooval.com.br/equipe/vikings-berserker/,,,spfl-2025,
2025-06-22 10:00:44,Tatuapé Monsters,21 - 00,Franca Carrascos,,https://www.salaooval.com.br/equipe/tatuape-monsters/,https://www.salaooval.com.br/equipe/franca-carrascos/,,,spfl-2025,
2025-06-22 14:00:40,Guarani Indians,14 - 07,Caniballs Football,,http://www.salaooval.com.br/times/guarani-indians/,https://www.salaooval.com.br/equipe/caniballs-football/,,,spfl-2025,
2025-07-06 14:00:51,Tatuapé Monsters,36 - 08,Guarani Indians,,https://www.salaooval.com.br/equipe/tatuape-monsters/,http://www.salaooval.com.br/times/guarani-indians/,,,spfl-2025,
2025-06-15 10:00:45,Moura Lacerda Dragons,20 - 16,Sorocaba Vipers,,https://www.salaooval.com.br/times/moura-lacerda-dragons,http://www.salaooval.com.br/times/sorocaba-vipers/,,,spfl-2025,
2025-06-15 14:00:25,Guarulhos Rhynos,37 - 18,Vikings FA,,https://www.salaooval.com.br/times/Guarulhos-Rhynos/,https://www.salaooval.com.br/equipe/vikings-fa/,,,spfl-2025,
2025-06-29 10:00:15,Rio Preto Weilers,13 - 07,Moura Lacerda Dragons,,http://www.salaooval.com.br/times/rio-preto-weilers,https://www.salaooval.com.br/times/moura-lacerda-dragons,,,spfl-2025,
2025-07-06 10:00:10,São José Jets,35 - 14,Vikings Berserker,,https://www.salaooval.com.br/equipe/sao-jose-jets/,https://www.salaooval.com.br/equipe/vikings-berserker/,,,spfl-2025,
2025-06-22 10:00:44,Tatuapé Monsters,21 - 00,Franca Carrascos,,https://www.salaooval.com.br/equipe/tatuape-monsters/,https://www.salaooval.com.br/equipe/franca-carrascos/,,,spfl-2025,
2025-06-22 14:00:40,Guarani Indians,14 - 07,Caniballs Football,,http://www.salaooval.com.br/times/guarani-indians/,https://www.salaooval.com.br/equipe/caniballs-football/,,,spfl-2025,
2025-07-06 14:00:51,Tatuapé Monsters,36 - 08,Guarani Indians,,https://www.salaooval.com.br/equipe/tatuape-monsters/,http://www.salaooval.com.br/times/guarani-indians/,,,spfl-2025,
2025-06-15 10:00:45,Moura Lacerda Dragons,20 - 16,Sorocaba Vipers,,https://www.salaooval.com.br/times/moura-lacerda-dragons,http://www.salaooval.com.br/times/sorocaba-vipers/,,,spfl-2025,
2025-06-15 14:00:25,Guarulhos Rhynos,37 - 18,Vikings FA,,https://www.salaooval.com.br/times/Guarulhos-Rhynos/,https://www.salaooval.com.br/equipe/vikings-fa/,,,spfl-2025,
2025-06-29 10:00:15,Rio Preto Weilers,13 - 07,Moura Lacerda Dragons,,http://www.salaooval.com.br/times/rio-preto-weilers,https://www.salaooval.com.br/times/moura-lacerda-dragons,,,spfl-2025,
2025-06-29 14:00:07,Ocelots FA,03 - 20,Guarulhos Rhynos,,http://www.salaooval.com.br/times/ocelots-fa,https://www.salaooval.com.br/times/Guarulhos-Rhynos/,,,spfl-2025,
2025-07-06 10:00:10,São José Jets,35 - 14,Vikings Berserker,,https://www.salaooval.com.br/equipe/sao-jose-jets/,https://www.salaooval.com.br/equipe/vikings-berserker/,,,spfl-2025,
2025-06-22 10:00:44,Tatuapé Monsters,21 - 00,Franca Carrascos,,https://www.salaooval.com.br/equipe/tatuape-monsters/,https://www.salaooval.com.br/equipe/franca-carrascos/,,,spfl-2025,
2025-06-22 14:00:40,Guarani Indians,14 - 07,Caniballs Football,,http://www.salaooval.com.br/times/guarani-indians/,https://www.salaooval.com.br/equipe/caniballs-football/,,,spfl-2025,
2025-07-06 14:00:51,Tatuapé Monsters,36 - 08,Guarani Indians,,https://www.salaooval.com.br/equipe/tatuape-monsters/,http://www.salaooval.com.br/times/guarani-indians/,,,spfl-2025,
2025-06-15 10:00:45,Moura Lacerda Dragons,20 - 16,Sorocaba Vipers,,https://www.salaooval.com.br/times/moura-lacerda-dragons,http://www.salaooval.com.br/times/sorocaba-vipers/,,,spfl-2025,
2025-06-15 14:00:25,Guarulhos Rhynos,37 - 18,Vikings FA,,https://www.salaooval.com.br/times/Guarulhos-Rhynos/,https://www.salaooval.com.br/equipe/vikings-fa/,,,spfl-2025,
2025-06-29 10:00:15,Rio Preto Weilers,13 - 07,Moura Lacerda Dragons,,http://www.salaooval.com.br/times/rio-preto-weilers,https://www.salaooval.com.br/times/moura-lacerda-dragons,,,spfl-2025,
2025-06-29 14:00:07,Ocelots FA,03 - 20,Guarulhos Rhynos,,http://www.salaooval.com.br/times/ocelots-fa,https://www.salaooval.com.br/times/Guarulhos-Rhynos/,,,spfl-2025,
2025-07-12 18:30:38,Rio Preto Weilers,16 - 10,Guarulhos Rhynos,,http://www.salaooval.com.br/times/rio-preto-weilers,https://www.salaooval.com.br/times/Guarulhos-Rhynos/,,,spfl-2025,
2025-03-16 14:00:00,Empyreo Leme Lizards,07 - 21,Sorocaba Vipers,SPFL Diamante,http://www.salaooval.com.br/times/empyreo-leme-lizards/,http://www.salaooval.com.br/times/sorocaba-vipers/,,,spfl-2025,
2025-03-23 10:00:00,Franca Carrascos,20 - 06,Ponte Preta Gorilas,SPFL Ouro,https://www.salaooval.com.br/equipe/franca-carrascos/,https://www.salaooval.com.br/equipe/ponte-preta-gorilas/,,,spfl-2025,
2025-03-23 10:00:00,São José Jets,56 - 00,Piracicaba Cane Cutters,SPFL Prata,https://www.salaooval.com.br/equipe/sao-jose-jets/,http://www.salaooval.com.br/times/piracicaba-cane-cutters/,,,spfl-2025,
2025-03-23 10:00:00,Krakens Football,00 - 38,Vikings Berserker,SPFL Prata,https://www.salaooval.com.br/equipe/krakens-football/,https://www.salaooval.com.br/equipe/vikings-berserker/,,,spfl-2025,
